Primary_Language,GitHub_URL,Version
typescript,https://github.com/litecoin-project/litecoin,d02d31c47881de068bd32904c35e989e5f13b491
typescript,https://github.com/owncloud/mirall,f1d48a9356945066a6fb6256894d42a219ad893e
typescript,https://github.com/mixxxdj/mixxx,ad770b0e7eede052301604db75b120b22e9c5536
typescript,https://github.com/mumble-voip/mumble,68205b9311cd8f359205845fb7735e0ac330ae53
typescript,https://github.com/musescore/MuseScore,d45cc192e5fe7b1c33f71ed2cd43f9140aa72312
typescript,https://github.com/MythTV/mythtv,5ed7db9a188f8d06355dc5cb9a637c3427bd32d5
typescript,https://github.com/namecoin/namecoin,b043fba28018721b68c90edfc81b9eacb070b47d
typescript,https://github.com/namecoinq/namecoinq,f672348440f11c036d3f5a9a5355af88cc191dc6
typescript,https://github.com/slightlyoff/NavigationController,6e798f2f18769c0ad6c5f97608d1954b7faefa09
typescript,https://github.com/Emdek/otter,1c3dcf1965a97d3d234f95067193088d51b49de8
typescript,https://github.com/pcbsd/pcbsd,6983bd42e13310334624924795728f19da8a3da5
typescript,https://github.com/android/platform_development,303d809adf23a204b2e55ee8ffcd3047d2f19276
typescript,https://github.com/ppcoin/ppcoin,57b8c8ddb9139c5c535a502612c7c4119943c993
typescript,https://github.com/primecoin/primecoin,de59af1368b92d135078e9ea1b7d52a348c9c033
typescript,https://github.com/qbittorrent/qBittorrent,c75725e2d8c8fd3f9248e1d7b9038c988a13ec68
typescript,https://github.com/QupZilla/qupzilla,35fd959315356bf0856fdd1d97bb0cf1a06e21a3
typescript,https://github.com/reddcoin-project/reddcoin,73e0ccfaa3513535cb8d81a2d896b674876d5058
typescript,https://github.com/mltframework/shotcut,595d3596013e9b7f083ef70ed0c41ce7bbcb9928
typescript,https://github.com/mozilla/shumway,04ff8f6cc793a6de4efcdc287766262bb496f028
typescript,https://github.com/MaartenBaert/ssr,e5391e41e388e307f2eea442e268e72abe89f304
typescript,https://github.com/torvalds/subsurface,97e53649fd140afa5bb721d87063b7808d8da44f
typescript,https://github.com/tomahawk-player/tomahawk,f7c3f25d8ec4a6bee83f41f7b093234599b8605f
typescript,https://github.com/DefinitelyTyped/tsd,cfbb48df002102ed85b00fa0ead13b5fd67628a7
typescript,https://github.com/palantir/tslint,5e692374e0bb07257a00b8738afbbbb062d230ed
typescript,https://github.com/turbulenz/turbulenz_engine,d096944651eae0408cca7f50e65bb98621bde1f9
typescript,https://github.com/Microsoft/TypeScript,3ad29eafe3bb61f60efee4e9893e92273f4e1224
typescript,https://github.com/vertcoin/vertcoin,1420840db784a697b3e007ce0a608b86ea58fcd7
typescript,https://github.com/winjs/winjs,0540950eff991ad92efb38901195a5d053023a79
typescript,https://github.com/angular/angular,54f7e62c43108b70f6eeab8924415f608a1c3fad
typescript,https://github.com/angular/universal,23cc62a7269d954b08f4d54d81a216b6b367d596
typescript,https://github.com/wps-community/wps_i18n,f5a24280bdf72297f9e4d5e2007655ab00ed3905
